name,registeredUsers,year,quarter,state
palwal,233542,2020,1,haryana
rohtak,231317,2020,1,haryana
jhajjar,230059,2020,1,haryana
122001,277400,2020,1,haryana
121004,220431,2020,1,haryana
121003,183564,2020,1,haryana
121001,177159,2020,1,haryana
122006,147672,2020,1,haryana
122002,146453,2020,1,haryana
121102,129418,2020,1,haryana
124001,126121,2020,1,haryana
123401,124071,2020,1,haryana
122004,120068,2020,1,haryana
gurugram,1809777,2020,2,haryana
faridabad,1010271,2020,2,haryana
hisar,417164,2020,2,haryana
sonipat,362890,2020,2,haryana
rewari,354024,2020,2,haryana
panipat,324833,2020,2,haryana
karnal,313828,2020,2,haryana
palwal,259528,2020,2,haryana
jhajjar,256581,2020,2,haryana
rohtak,254647,2020,2,haryana
122001,293479,2020,2,haryana
121004,239658,2020,2,haryana
121003,198248,2020,2,haryana
121001,190142,2020,2,haryana
122006,157703,2020,2,haryana
122002,154797,2020,2,haryana
121102,142490,2020,2,haryana
124001,136592,2020,2,haryana
123401,135535,2020,2,haryana
122004,127957,2020,2,haryana
gurugram,1949331,2020,3,haryana
faridabad,1094570,2020,3,haryana
hisar,453910,2020,3,haryana
sonipat,402001,2020,3,haryana
rewari,388025,2020,3,haryana
panipat,357830,2020,3,haryana
karnal,344289,2020,3,haryana
palwal,285223,2020,3,haryana
jhajjar,284852,2020,3,haryana
rohtak,280325,2020,3,haryana
122001,314031,2020,3,haryana
121004,261230,2020,3,haryana
121003,214022,2020,3,haryana
121001,205343,2020,3,haryana
122006,170596,2020,3,haryana
122002,165039,2020,3,haryana
121102,155722,2020,3,haryana
124001,149067,2020,3,haryana
123401,148188,2020,3,haryana
122004,138271,2020,3,haryana
gurugram,2104240,2020,4,haryana
faridabad,1182635,2020,4,haryana
hisar,490971,2020,4,haryana
sonipat,441088,2020,4,haryana
rewari,421106,2020,4,haryana
panipat,391952,2020,4,haryana
karnal,374733,2020,4,haryana
jhajjar,313144,2020,4,haryana
palwal,310698,2020,4,haryana
rohtak,305922,2020,4,haryana
122001,336803,2020,4,haryana
121004,283882,2020,4,haryana
121003,230786,2020,4,haryana
121001,221002,2020,4,haryana
122006,184356,2020,4,haryana
122002,176881,2020,4,haryana
121102,169232,2020,4,haryana
124001,161912,2020,4,haryana
123401,160526,2020,4,haryana
122004,150225,2020,4,haryana
gurugram,2262589,2021,1,haryana
faridabad,1272506,2021,1,haryana
hisar,526528,2021,1,haryana
sonipat,475192,2021,1,haryana
rewari,453500,2021,1,haryana
panipat,423131,2021,1,haryana
karnal,402850,2021,1,haryana
jhajjar,337303,2021,1,haryana
palwal,335048,2021,1,haryana
rohtak,329147,2021,1,haryana
122001,361360,2021,1,haryana
121004,306230,2021,1,haryana
121003,247955,2021,1,haryana
121001,237542,2021,1,haryana
122006,198022,2021,1,haryana
122002,189395,2021,1,haryana
121102,182342,2021,1,haryana
124001,173733,2021,1,haryana
123401,172665,2021,1,haryana
122004,162301,2021,1,haryana
gurugram,2416391,2021,2,haryana
faridabad,1360855,2021,2,haryana
hisar,564047,2021,2,haryana
sonipat,510058,2021,2,haryana
rewari,485784,2021,2,haryana
panipat,454218,2021,2,haryana
karnal,432042,2021,2,haryana
jhajjar,362160,2021,2,haryana
palwal,359544,2021,2,haryana
rohtak,353305,2021,2,haryana
122001,385555,2021,2,haryana
121004,328000,2021,2,haryana
121003,264861,2021,2,haryana
121001,254045,2021,2,haryana
122006,211281,2021,2,haryana
122002,201795,2021,2,haryana
121102,195621,2021,2,haryana
124001,186059,2021,2,haryana
123401,184718,2021,2,haryana
122004,173740,2021,2,haryana
gurugram,2589324,2021,3,haryana
faridabad,1459758,2021,3,haryana
hisar,606513,2021,3,haryana
sonipat,549613,2021,3,haryana
rewari,522734,2021,3,haryana
panipat,489226,2021,3,haryana
karnal,464990,2021,3,haryana
jhajjar,390612,2021,3,haryana
palwal,387557,2021,3,haryana
rohtak,380370,2021,3,haryana
122001,412737,2021,3,haryana
121004,352312,2021,3,haryana
121003,284042,2021,3,haryana
121001,272333,2021,3,haryana
122006,226097,2021,3,haryana
122002,215608,2021,3,haryana
121102,210637,2021,3,haryana
124001,199561,2021,3,haryana
123401,198439,2021,3,haryana
122004,186579,2021,3,haryana
gurugram,2764490,2021,4,haryana
faridabad,1559756,2021,4,haryana
hisar,648827,2021,4,haryana
sonipat,588700,2021,4,haryana
rewari,559494,2021,4,haryana
panipat,523678,2021,4,haryana
karnal,497166,2021,4,haryana
jhajjar,418950,2021,4,haryana
palwal,415495,2021,4,haryana
rohtak,407245,2021,4,haryana
122001,440178,2021,4,haryana
121004,376910,2021,4,haryana
121003,303566,2021,4,haryana
121001,290827,2021,4,haryana
122006,241050,2021,4,haryana
122002,229524,2021,4,haryana
121102,225645,2021,4,haryana
124001,213051,2021,4,haryana
123401,212046,2021,4,haryana
122004,199804,2021,4,haryana
solan,50035,2018,1,himachal-pradesh
kangra,39016,2018,1,himachal-pradesh
shimla,28214,2018,1,himachal-pradesh
mandi,26238,2018,1,himachal-pradesh
sirmaur,15880,2018,1,himachal-pradesh
hamirpur,15614,2018,1,himachal-pradesh
kullu,15318,2018,1,himachal-pradesh
una,13234,2018,1,himachal-pradesh
bilaspur,11975,2018,1,himachal-pradesh
chamba,8678,2018,1,himachal-pradesh
173205,21409,2018,1,himachal-pradesh
174101,10157,2018,1,himachal-pradesh
173025,6327,2018,1,himachal-pradesh
175131,4677,2018,1,himachal-pradesh
171001,4527,2018,1,himachal-pradesh
173212,4335,2018,1,himachal-pradesh
175001,3744,2018,1,himachal-pradesh
176001,2951,2018,1,himachal-pradesh
176061,2940,2018,1,himachal-pradesh
174303,2912,2018,1,himachal-pradesh
solan,68950,2018,2,himachal-pradesh
kangra,54828,2018,2,himachal-pradesh
shimla,38590,2018,2,himachal-pradesh
mandi,36126,2018,2,himachal-pradesh
sirmaur,22379,2018,2,himachal-pradesh
hamirpur,21374,2018,2,himachal-pradesh
kullu,21077,2018,2,himachal-pradesh
una,18691,2018,2,himachal-pradesh
bilaspur,16531,2018,2,himachal-pradesh
chamba,12259,2018,2,himachal-pradesh
173205,29254,2018,2,himachal-pradesh
174101,13908,2018,2,himachal-pradesh
173025,8719,2018,2,himachal-pradesh
175131,6220,2018,2,himachal-pradesh
173212,5964,2018,2,himachal-pradesh
171001,5918,2018,2,himachal-pradesh
175001,4890,2018,2,himachal-pradesh
174303,4234,2018,2,himachal-pradesh
176001,4023,2018,2,himachal-pradesh
176061,4020,2018,2,himachal-pradesh
solan,88724,2018,3,himachal-pradesh
kangra,71494,2018,3,himachal-pradesh
shimla,49820,2018,3,himachal-pradesh
mandi,45876,2018,3,himachal-pradesh
sirmaur,28959,2018,3,himachal-pradesh
hamirpur,27915,2018,3,himachal-pradesh
kullu,26840,2018,3,himachal-pradesh
una,24952,2018,3,himachal-pradesh
bilaspur,21030,2018,3,himachal-pradesh
chamba,16157,2018,3,himachal-pradesh
173205,37149,2018,3,himachal-pradesh
174101,17987,2018,3,himachal-pradesh
173025,11142,2018,3,himachal-pradesh
173212,7941,2018,3,himachal-pradesh
175131,7758,2018,3,himachal-pradesh
171001,7505,2018,3,himachal-pradesh
175001,6192,2018,3,himachal-pradesh
174303,5563,2018,3,himachal-pradesh
176001,5268,2018,3,himachal-pradesh
176061,5008,2018,3,himachal-pradesh
solan,113278,2018,4,himachal-pradesh
kangra,92887,2018,4,himachal-pradesh
shimla,64640,2018,4,himachal-pradesh
mandi,58526,2018,4,himachal-pradesh
sirmaur,38194,2018,4,himachal-pradesh
hamirpur,35979,2018,4,himachal-pradesh
kullu,34719,2018,4,himachal-pradesh
una,32451,2018,4,himachal-pradesh
bilaspur,26517,2018,4,himachal-pradesh
chamba,21538,2018,4,himachal-pradesh
173205,46448,2018,4,himachal-pradesh
174101,22954,2018,4,himachal-pradesh
173025,14237,2018,4,himachal-pradesh
173212,10405,2018,4,himachal-pradesh
175131,9879,2018,4,himachal-pradesh
171001,9492,2018,4,himachal-pradesh
175001,7597,2018,4,himachal-pradesh
174303,6982,2018,4,himachal-pradesh
176001,6667,2018,4,himachal-pradesh
173001,6284,2018,4,himachal-pradesh
solan,139300,2019,1,himachal-pradesh
kangra,115120,2019,1,himachal-pradesh
shimla,80651,2019,1,himachal-pradesh
mandi,72963,2019,1,himachal-pradesh
sirmaur,47638,2019,1,himachal-pradesh
hamirpur,44206,2019,1,himachal-pradesh
kullu,43436,2019,1,himachal-pradesh
una,40315,2019,1,himachal-pradesh
bilaspur,32537,2019,1,himachal-pradesh
chamba,27481,2019,1,himachal-pradesh
173205,56637,2019,1,himachal-pradesh
174101,28081,2019,1,himachal-pradesh
173025,17415,2019,1,himachal-pradesh
173212,12770,2019,1,himachal-pradesh
175131,11959,2019,1,himachal-pradesh
171001,11430,2019,1,himachal-pradesh
175001,9174,2019,1,himachal-pradesh
174303,8340,2019,1,himachal-pradesh
176001,8058,2019,1,himachal-pradesh
173001,7691,2019,1,himachal-pradesh
solan,159989,2019,2,himachal-pradesh
kangra,139517,2019,2,himachal-pradesh
shimla,96928,2019,2,himachal-pradesh
mandi,86701,2019,2,himachal-pradesh
sirmaur,55409,2019,2,himachal-pradesh
kullu,51977,2019,2,himachal-pradesh
hamirpur,51669,2019,2,himachal-pradesh
una,47644,2019,2,himachal-pradesh
bilaspur,38131,2019,2,himachal-pradesh
chamba,33377,2019,2,himachal-pradesh
173205,63870,2019,2,himachal-pradesh
174101,31906,2019,2,himachal-pradesh
173025,19851,2019,2,himachal-pradesh
173212,15049,2019,2,himachal-pradesh
175131,14034,2019,2,himachal-pradesh
171001,13320,2019,2,himachal-pradesh
175001,10832,2019,2,himachal-pradesh
176001,9780,2019,2,himachal-pradesh
174303,9747,2019,2,himachal-pradesh
176061,9130,2019,2,himachal-pradesh
solan,178922,2019,3,himachal-pradesh
kangra,160161,2019,3,himachal-pradesh
shimla,110575,2019,3,himachal-pradesh
mandi,98589,2019,3,himachal-pradesh
sirmaur,62048,2019,3,himachal-pradesh
kullu,59192,2019,3,himachal-pradesh
hamirpur,58950,2019,3,himachal-pradesh
una,54164,2019,3,himachal-pradesh
bilaspur,43115,2019,3,himachal-pradesh
chamba,37974,2019,3,himachal-pradesh
173205,70222,2019,3,himachal-pradesh
174101,35428,2019,3,himachal-pradesh
173025,22094,2019,3,himachal-pradesh
173212,17220,2019,3,himachal-pradesh
175131,15731,2019,3,himachal-pradesh
171001,14882,2019,3,himachal-pradesh
175001,12394,2019,3,himachal-pradesh
176001,11173,2019,3,himachal-pradesh
174303,10978,2019,3,himachal-pradesh
171003,10399,2019,3,himachal-pradesh
solan,198962,2019,4,himachal-pradesh
kangra,181133,2019,4,himachal-pradesh
shimla,124960,2019,4,himachal-pradesh
mandi,111017,2019,4,himachal-pradesh
sirmaur,69583,2019,4,himachal-pradesh
kullu,66640,2019,4,himachal-pradesh
hamirpur,66179,2019,4,himachal-pradesh
una,61055,2019,4,himachal-pradesh
bilaspur,48453,2019,4,himachal-pradesh
chamba,43715,2019,4,himachal-pradesh
173205,77412,2019,4,himachal-pradesh
174101,39379,2019,4,himachal-pradesh
173025,24538,2019,4,himachal-pradesh
173212,19051,2019,4,himachal-pradesh
175131,17472,2019,4,himachal-pradesh
171001,16323,2019,4,himachal-pradesh
175001,13750,2019,4,himachal-pradesh
176001,12379,2019,4,himachal-pradesh
174303,12230,2019,4,himachal-pradesh
176061,11618,2019,4,himachal-pradesh
solan,220293,2020,1,himachal-pradesh
kangra,205367,2020,1,himachal-pradesh
shimla,139890,2020,1,himachal-pradesh
mandi,124971,2020,1,himachal-pradesh
sirmaur,77972,2020,1,himachal-pradesh
kullu,74668,2020,1,himachal-pradesh
hamirpur,73945,2020,1,himachal-pradesh
una,68564,2020,1,himachal-pradesh
bilaspur,54024,2020,1,himachal-pradesh
chamba,50169,2020,1,himachal-pradesh
173205,85023,2020,1,himachal-pradesh
174101,43696,2020,1,himachal-pradesh
173025,27182,2020,1,himachal-pradesh
173212,20947,2020,1,himachal-pradesh
175131,19230,2020,1,himachal-pradesh
171001,17895,2020,1,himachal-pradesh
175001,15177,2020,1,himachal-pradesh
176001,14023,2020,1,himachal-pradesh
174303,13586,2020,1,himachal-pradesh
176310,13081,2020,1,himachal-pradesh
solan,243732,2020,2,himachal-pradesh
kangra,235773,2020,2,himachal-pradesh
shimla,156539,2020,2,himachal-pradesh
mandi,142668,2020,2,himachal-pradesh
sirmaur,88117,2020,2,himachal-pradesh
hamirpur,84216,2020,2,himachal-pradesh
kullu,82616,2020,2,himachal-pradesh
una,78363,2020,2,himachal-pradesh
bilaspur,61050,2020,2,himachal-pradesh
chamba,58362,2020,2,himachal-pradesh
173205,93348,2020,2,himachal-pradesh
174101,48771,2020,2,himachal-pradesh
173025,30216,2020,2,himachal-pradesh
173212,22621,2020,2,himachal-pradesh
175131,20572,2020,2,himachal-pradesh
171001,19328,2020,2,himachal-pradesh
175001,16849,2020,2,himachal-pradesh
176001,15644,2020,2,himachal-pradesh
174303,15168,2020,2,himachal-pradesh
176310,14833,2020,2,himachal-pradesh
solan,265701,2020,3,himachal-pradesh
kangra,261293,2020,3,himachal-pradesh
shimla,172418,2020,3,himachal-pradesh
mandi,158237,2020,3,himachal-pradesh
sirmaur,97464,2020,3,himachal-pradesh
hamirpur,93465,2020,3,himachal-pradesh
kullu,90699,2020,3,himachal-pradesh
una,86177,2020,3,himachal-pradesh
bilaspur,67233,2020,3,himachal-pradesh
chamba,65214,2020,3,himachal-pradesh
173205,101524,2020,3,himachal-pradesh
174101,53414,2020,3,himachal-pradesh
173025,33220,2020,3,himachal-pradesh
173212,24316,2020,3,himachal-pradesh
175131,22105,2020,3,himachal-pradesh
171001,20882,2020,3,himachal-pradesh
175001,18324,2020,3,himachal-pradesh
176001,17152,2020,3,himachal-pradesh
174303,16548,2020,3,himachal-pradesh
176310,16421,2020,3,himachal-pradesh
solan,289889,2020,4,himachal-pradesh
kangra,285210,2020,4,himachal-pradesh
shimla,189005,2020,4,himachal-pradesh
mandi,173403,2020,4,himachal-pradesh
sirmaur,107144,2020,4,himachal-pradesh
hamirpur,101825,2020,4,himachal-pradesh
kullu,99814,2020,4,himachal-pradesh
una,93778,2020,4,himachal-pradesh
bilaspur,73296,2020,4,himachal-pradesh
chamba,72124,2020,4,himachal-pradesh
173205,110995,2020,4,himachal-pradesh
174101,58396,2020,4,himachal-pradesh
173025,36256,2020,4,himachal-pradesh
173212,26251,2020,4,himachal-pradesh
175131,24257,2020,4,himachal-pradesh
171001,22628,2020,4,himachal-pradesh
175001,19932,2020,4,himachal-pradesh
176001,18553,2020,4,himachal-pradesh
176310,18098,2020,4,himachal-pradesh
174303,17862,2020,4,himachal-pradesh
solan,312360,2021,1,himachal-pradesh
kangra,306531,2021,1,himachal-pradesh
shimla,202911,2021,1,himachal-pradesh
mandi,186340,2021,1,himachal-pradesh
sirmaur,115705,2021,1,himachal-pradesh
hamirpur,109372,2021,1,himachal-pradesh
kullu,107536,2021,1,himachal-pradesh
una,100832,2021,1,himachal-pradesh
bilaspur,78663,2021,1,himachal-pradesh
chamba,77599,2021,1,himachal-pradesh
173205,120028,2021,1,himachal-pradesh
174101,63010,2021,1,himachal-pradesh
173025,39145,2021,1,himachal-pradesh
173212,28099,2021,1,himachal-pradesh
175131,26308,2021,1,himachal-pradesh
171001,24282,2021,1,himachal-pradesh
175001,21401,2021,1,himachal-pradesh
176001,19889,2021,1,himachal-pradesh
176310,19502,2021,1,himachal-pradesh
174303,19161,2021,1,himachal-pradesh
solan,334716,2021,2,himachal-pradesh
kangra,329232,2021,2,himachal-pradesh
shimla,218068,2021,2,himachal-pradesh
mandi,200277,2021,2,himachal-pradesh
sirmaur,124764,2021,2,himachal-pradesh
hamirpur,117381,2021,2,himachal-pradesh
kullu,115278,2021,2,himachal-pradesh
una,108338,2021,2,himachal-pradesh
bilaspur,84508,2021,2,himachal-pradesh
chamba,83542,2021,2,himachal-pradesh
173205,128445,2021,2,himachal-pradesh
174101,67535,2021,2,himachal-pradesh
173025,41910,2021,2,himachal-pradesh
173212,30003,2021,2,himachal-pradesh
175131,28068,2021,2,himachal-pradesh
171001,25888,2021,2,himachal-pradesh
175001,22836,2021,2,himachal-pradesh
176001,21257,2021,2,himachal-pradesh
176310,20908,2021,2,himachal-pradesh
174303,20508,2021,2,himachal-pradesh
solan,360324,2021,3,himachal-pradesh
kangra,355274,2021,3,himachal-pradesh
shimla,235163,2021,3,himachal-pradesh
mandi,216188,2021,3,himachal-pradesh
sirmaur,134870,2021,3,himachal-pradesh
hamirpur,126753,2021,3,himachal-pradesh
kullu,124078,2021,3,himachal-pradesh
una,116973,2021,3,himachal-pradesh
bilaspur,91291,2021,3,himachal-pradesh
chamba,90344,2021,3,himachal-pradesh
173205,138260,2021,3,himachal-pradesh
174101,72710,2021,3,himachal-pradesh
173025,45026,2021,3,himachal-pradesh
173212,32132,2021,3,himachal-pradesh
175131,30015,2021,3,himachal-pradesh
171001,27667,2021,3,himachal-pradesh
175001,24453,2021,3,himachal-pradesh
176001,22876,2021,3,himachal-pradesh
176310,22418,2021,3,himachal-pradesh
174303,22067,2021,3,himachal-pradesh
solan,385901,2021,4,himachal-pradesh
kangra,380492,2021,4,himachal-pradesh
shimla,251745,2021,4,himachal-pradesh
mandi,231360,2021,4,himachal-pradesh
sirmaur,144716,2021,4,himachal-pradesh
hamirpur,135670,2021,4,himachal-pradesh
kullu,132702,2021,4,himachal-pradesh
una,125192,2021,4,himachal-pradesh
bilaspur,97687,2021,4,himachal-pradesh
chamba,96745,2021,4,himachal-pradesh
173205,148059,2021,4,himachal-pradesh
174101,77954,2021,4,himachal-pradesh
173025,48141,2021,4,himachal-pradesh
173212,34260,2021,4,himachal-pradesh
175131,31988,2021,4,himachal-pradesh
171001,29456,2021,4,himachal-pradesh
175001,26040,2021,4,himachal-pradesh
176001,24421,2021,4,himachal-pradesh
176310,23938,2021,4,himachal-pradesh
174303,23494,2021,4,himachal-pradesh
jammu,45294,2018,1,jammu-&-kashmir
srinagar,18233,2018,1,jammu-&-kashmir
baramulla,16299,2018,1,jammu-&-kashmir
budgam,11594,2018,1,jammu-&-kashmir
anantnag,11556,2018,1,jammu-&-kashmir
udhampur,8457,2018,1,jammu-&-kashmir
pulwama,8441,2018,1,jammu-&-kashmir
kathua,8039,2018,1,jammu-&-kashmir
kupwara,7254,2018,1,jammu-&-kashmir
samba,6534,2018,1,jammu-&-kashmir
182101,5269,2018,1,jammu-&-kashmir
193201,5007,2018,1,jammu-&-kashmir
180001,4190,2018,1,jammu-&-kashmir
192231,3395,2018,1,jammu-&-kashmir
180005,3065,2018,1,jammu-&-kashmir
190001,2944,2018,1,jammu-&-kashmir
180020,2936,2018,1,jammu-&-kashmir
192301,2818,2018,1,jammu-&-kashmir
180012,2709,2018,1,jammu-&-kashmir
180004,2652,2018,1,jammu-&-kashmir
jammu,64681,2018,2,jammu-&-kashmir
srinagar,27035,2018,2,jammu-&-kashmir
baramulla,25870,2018,2,jammu-&-kashmir
budgam,17809,2018,2,jammu-&-kashmir
anantnag,16373,2018,2,jammu-&-kashmir
pulwama,12218,2018,2,jammu-&-kashmir
udhampur,12195,2018,2,jammu-&-kashmir
kathua,11778,2018,2,jammu-&-kashmir
kupwara,11482,2018,2,jammu-&-kashmir
samba,9601,2018,2,jammu-&-kashmir
193201,7986,2018,2,jammu-&-kashmir
182101,7438,2018,2,jammu-&-kashmir
180001,5723,2018,2,jammu-&-kashmir
192231,4802,2018,2,jammu-&-kashmir
180005,4422,2018,2,jammu-&-kashmir
190001,4375,2018,2,jammu-&-kashmir
193121,4365,2018,2,jammu-&-kashmir
191111,4273,2018,2,jammu-&-kashmir
180020,4135,2018,2,jammu-&-kashmir
192301,3898,2018,2,jammu-&-kashmir
jammu,86877,2018,3,jammu-&-kashmir
srinagar,35583,2018,3,jammu-&-kashmir
baramulla,31069,2018,3,jammu-&-kashmir
budgam,22301,2018,3,jammu-&-kashmir
anantnag,20234,2018,3,jammu-&-kashmir
udhampur,16058,2018,3,jammu-&-kashmir
kathua,15849,2018,3,jammu-&-kashmir
kupwara,15754,2018,3,jammu-&-kashmir
pulwama,15427,2018,3,jammu-&-kashmir
samba,13304,2018,3,jammu-&-kashmir
182101,9601,2018,3,jammu-&-kashmir
193201,9032,2018,3,jammu-&-kashmir
180001,7476,2018,3,jammu-&-kashmir
192231,5979,2018,3,jammu-&-kashmir
190001,5943,2018,3,jammu-&-kashmir
180005,5879,2018,3,jammu-&-kashmir
180020,5517,2018,3,jammu-&-kashmir
180012,5263,2018,3,jammu-&-kashmir
191111,5198,2018,3,jammu-&-kashmir
193121,5135,2018,3,jammu-&-kashmir
jammu,113005,2018,4,jammu-&-kashmir
srinagar,44328,2018,4,jammu-&-kashmir
baramulla,37661,2018,4,jammu-&-kashmir
budgam,27710,2018,4,jammu-&-kashmir
anantnag,24448,2018,4,jammu-&-kashmir
udhampur,21123,2018,4,jammu-&-kashmir
kathua,21030,2018,4,jammu-&-kashmir
kupwara,20492,2018,4,jammu-&-kashmir
pulwama,18846,2018,4,jammu-&-kashmir
samba,17595,2018,4,jammu-&-kashmir
182101,12478,2018,4,jammu-&-kashmir
193201,10528,2018,4,jammu-&-kashmir
180001,9527,2018,4,jammu-&-kashmir
190001,7532,2018,4,jammu-&-kashmir
180005,7450,2018,4,jammu-&-kashmir
192231,7241,2018,4,jammu-&-kashmir
180020,7223,2018,4,jammu-&-kashmir
180012,6736,2018,4,jammu-&-kashmir
180004,6478,2018,4,jammu-&-kashmir
181133,6469,2018,4,jammu-&-kashmir
jammu,134408,2019,1,jammu-&-kashmir
srinagar,52762,2019,1,jammu-&-kashmir
baramulla,45150,2019,1,jammu-&-kashmir
budgam,34255,2019,1,jammu-&-kashmir
anantnag,30103,2019,1,jammu-&-kashmir
kathua,25620,2019,1,jammu-&-kashmir
kupwara,25544,2019,1,jammu-&-kashmir
udhampur,25515,2019,1,jammu-&-kashmir
pulwama,23230,2019,1,jammu-&-kashmir
samba,21495,2019,1,jammu-&-kashmir
182101,14885,2019,1,jammu-&-kashmir
193201,12289,2019,1,jammu-&-kashmir
180001,11156,2019,1,jammu-&-kashmir
192231,9231,2019,1,jammu-&-kashmir
190001,8932,2019,1,jammu-&-kashmir
180005,8654,2019,1,jammu-&-kashmir
180020,8424,2019,1,jammu-&-kashmir
191111,8024,2019,1,jammu-&-kashmir
180012,7868,2019,1,jammu-&-kashmir
181133,7825,2019,1,jammu-&-kashmir
jammu,160241,2019,2,jammu-&-kashmir
srinagar,62190,2019,2,jammu-&-kashmir
baramulla,53196,2019,2,jammu-&-kashmir
budgam,39965,2019,2,jammu-&-kashmir
anantnag,35488,2019,2,jammu-&-kashmir
kupwara,30791,2019,2,jammu-&-kashmir
kathua,30602,2019,2,jammu-&-kashmir
udhampur,29856,2019,2,jammu-&-kashmir
